timestamp,open,close,high,low,volume
1588204800000,8782.65,8630.86,9450.76,8404.31,3448493.17947615
1588291200000,8628.07,8817.65,9051.55,8617.99,1209287.47129153
1588377600000,8818.22,8972.68,9014.77,8757.77,528507.49092923
1588464000000,8973.85,8887.35,9196.27,8718.08,1881186.83228509
1588550400000,8896.62,8868.92,8954.26,8528.63,1736500.58165975
1588636800000,8878.25,9027.64,9105.2,8772.22,1195470.43924764
1588723200000,9022.44,9145.93,9396.16,8918.99,2227399.41493441
1588809600000,9132.52,9991.11,10063.93,9010.0,3257938.16680605
1588896000000,10001.44,9810.32,10032.58,9717.86,1370009.81534028
1588982400000,9805.88,9539.68,9900.0,9507.03,1416032.52967545
1589068800000,9531.93,8726.3,9569.31,8127.14,5178074.83221994
1589155200000,8730.15,8561.03,9162.08,8200.0,3445744.81973006
1589241600000,8560.18,8810.0,8973.14,8533.72,1349116.70376702
1589328000000,8808.62,9295.0,9398.12,8800.91,1524473.76979297
1589414400000,9305.22,9792.25,9936.94,9264.35,2394549.82855706
1589500800000,9796.68,9311.55,9839.59,9142.29,2962845.69504214
1589587200000,9314.71,9387.32,9574.09,9224.81,1285974.25628104
1589673600000,9384.97,9675.9,9883.77,9340.55,1855776.44296358
1589760000000,9682.67,9735.91,9953.2,9433.42,2221113.18337307
1589846400000,9738.69,9771.9,9893.93,9476.26,1616047.12884711
1589932800000,9776.96,9520.76,9836.6,9318.19,1781035.94343176
1590019200000,9506.65,9058.33,9564.73,8823.84,2209187.86491761
1590105600000,9057.15,9169.41,9260.9,8940.0,1137763.21342246
1590192000000,9166.81,9174.47,9302.52,9091.22,527660.74909552
1590278400000,9177.48,8716.23,9297.7,8684.62,1701312.44591027
1590364800000,8714.75,8890.24,8979.62,8646.82,1562194.61276062
1590451200000,8900.59,8839.14,9013.41,8704.33,820292.69070833
1590537600000,8842.15,9202.0,9225.75,8820.0,994500.7833749
1590624000000,9205.0,9578.52,9621.93,9115.16,1256987.15334002
1590710400000,9579.0,9424.31,9603.73,9315.99,701168.29741265
1590796800000,9424.49,9698.33,9739.0,9342.66,1108335.64468651
1590883200000,9701.31,9469.22,9701.84,9398.65,893869.47220922
1590969600000,9449.84,10195.38,10370.58,9424.72,2005070.23572773
1591056000000,10200.0,9522.74,10220.0,9283.85,3243541.0423335102
1591142400000,9514.23,9652.01,9685.01,9391.9,754104.77045587
1591228800000,9669.5,9792.39,9880.8,9455.0,1172304.68297924
1591315200000,9790.74,9628.52,9849.29,9602.38,1075701.11980385
1591401600000,9613.97,9661.48,9733.85,9537.9,719133.96338587
1591488000000,9667.25,9748.82,9818.8,9365.7,1415666.74500601
1591574400000,9750.29,9774.31,9801.01,9633.08,764139.34371864
1591660800000,9781.05,9772.99,9872.56,9560.14,1367445.16420313
1591747200000,9764.48,9886.32,9986.78,9695.99,1467699.62416974
1591833600000,9886.35,9269.7,9958.93,9081.1,2459345.65299843
1591920000000,9258.29,9463.82,9549.99,9242.21,1192655.50114009
1592006400000,9463.82,9465.95,9489.97,9351.22,373532.71101316
1592092800000,9462.31,9346.38,9462.31,9245.04,582323.19435077
1592179200000,9323.26,9430.51,9495.0,8923.23,1380002.93996264
1592265600000,9421.95,9529.1,9587.03,9377.5,916823.52852423
1592352000000,9528.14,9463.47,9564.15,9250.0,823705.07798022
1592438400000,9463.85,9390.23,9483.41,9286.73,467169.69079577
1592524800000,9385.73,9314.01,9438.96,9242.62,725352.59690859
1592611200000,9307.95,9353.98,9396.76,9167.99,433506.07485512
1592697600000,9358.32,9294.41,9417.09,9283.57,401694.39663994
1592784000000,9291.44,9680.86,9777.15,9271.84,1142124.28328666
1592870400000,9689.28,9613.86,9716.54,9550.0,470309.49911107
1592956800000,9625.71,9308.03,9662.99,9211.35,1388561.59765691
1593043200000,9294.78,9254.68,9334.94,9002.74,1026985.85511568
1593129600000,9249.2,9161.8,9295.87,9050.0,874507.33902834
1593216000000,9162.35,9009.86,9195.6,8835.06,1297938.13208518
1593302400000,8993.25,9118.09,9191.26,8943.61,567391.10499894
1593388800000,9119.02,9182.67,9238.72,9027.5,558166.55931064
1593475200000,9198.47,9132.51,9199.66,9063.2,475443.2335411
1593561600000,9132.29,9231.97,9289.52,9090.31,837295.18761981
1593648000000,9232.35,9085.99,9257.75,8948.28,978980.22931847
1593734400000,9080.24,9058.26,9121.51,9042.4,345535.51917178
1593820800000,9056.63,9139.68,9191.9,9043.13,592539.84035128
1593907200000,9137.3,9075.83,9141.86,8909.4,766231.9721039
1593993600000,9067.38,9344.62,9369.88,9056.59,1053996.81305291
1594080000000,9344.15,9258.09,9377.18,9206.54,482169.76838674
1594166400000,9262.19,9425.13,9464.26,9233.38,1124957.33715155
1594252800000,9429.96,9234.39,9432.63,9170.0,635247.54081054
1594339200000,9232.87,9285.54,9315.3,9125.78,644855.43321601
1594425600000,9288.49,9233.85,9298.97,9180.0,267207.84007969
1594512000000,9230.97,9300.0,9342.64,9159.78,623712.86916973
1594598400000,9300.0,9241.03,9342.86,9198.53,1249799.09068338
1594684800000,9241.88,9255.02,9279.55,9107.84,704013.82618785
1594771200000,9254.55,9201.51,9274.12,9159.37,516938.89413087
1594857600000,9196.53,9130.79,9221.29,9043.3,473092.21356627
1594944000000,9135.09,9153.08,9181.95,9089.05,241965.3541453
1595030400000,9147.68,9164.84,9205.47,9122.89,307022.8560458
1595116800000,9170.52,9210.99,9230.85,9106.76,307549.35119545
1595203200000,9215.16,9162.0,9220.16,9136.12,452782.65466484
1595289600000,9162.0,9386.46,9431.33,9154.02,1282154.81137215
1595376000000,9388.52,9518.56,9541.97,9285.13,821578.6774675
1595462400000,9520.51,9608.7,9661.18,9450.0,912463.04926864
1595548800000,9601.25,9542.14,9633.98,9474.37,779059.24976443
1595635200000,9541.82,9699.66,9729.47,9535.47,1309107.3065032
1595721600000,9689.94,9919.91,10130.38,9652.79,2384130.54628051
1595808000000,9933.23,11025.59,11387.17,9923.16,11195355.58645435
1595894400000,11032.42,10912.79,11236.42,10587.94,5795517.95352946
1595980800000,10908.96,11100.0,11339.99,10833.19,1771325.25175019
1596067200000,11083.58,11100.77,11168.31,10833.85,924036.16200074
1596153600000,11100.76,11342.27,11436.77,10963.8,1357398.54239113
1596240000000,11339.93,11807.44,11857.49,11229.46,2109181.7234409
1596326400000,11795.37,11051.39,12106.78,10601.02,3726671.06907404
1596412800000,11071.37,11218.62,11474.76,10930.95,1702914.18205245
1596499200000,11219.18,11174.62,11414.12,11017.99,1534738.83723761
1596585600000,11190.23,11749.51,11779.04,11091.69,1951353.80973862
1596672000000,11748.49,11760.52,11902.45,11572.96,1274112.2342221
1596758400000,11762.52,11572.13,11904.26,11503.63,1289941.19272242
1596844800000,11592.57,11753.11,11803.91,11527.84,1517461.58740314
1596931200000,11762.89,11667.78,11795.97,11530.0,964953.03713323
1597017600000,11681.74,11882.65,12059.94,11442.01,2036538.14444434
1597104000000,11891.62,11392.15,11934.6,11119.32,2032652.04131802
1597190400000,11389.33,11566.44,11618.25,11146.46,1083905.73203528
1597276800000,11571.37,11764.66,11790.01,11276.57,1490633.23510098
1597363200000,11787.67,11760.4,11853.21,11638.15,1411046.99939265
1597449600000,11762.81,11867.17,11976.18,11691.56,1237473.10939457
1597536000000,11851.89,11912.1,11928.76,11692.07,485871.54045425
1597622400000,11913.37,12271.4,12464.2,11770.68,2459145.20656229
1597708800000,12285.28,11957.77,12384.95,11820.0,1683505.19747339
1597795200000,11941.63,11742.87,12001.73,11565.01,1962443.00632391
1597881600000,11750.08,11864.51,11878.82,11678.38,667028.47297562
1597968000000,11851.42,11528.2,11879.76,11490.0,1339026.93779136
1598054400000,11514.42,11658.24,11684.68,11384.2,619427.74869789
1598140800000,11656.27,11649.35,11706.78,11515.35,322601.90388538
1598227200000,11649.27,11759.18,11827.84,11385.16,2218044.0285644
1598313600000,11744.45,11329.12,11761.99,11125.0,1201663.57529043
1598400000000,11317.73,11466.43,11536.32,11255.11,630425.47366347
1598486400000,11460.4,11320.03,11588.68,11125.66,1381039.33281349
1598572800000,11329.22,11527.41,11539.86,11275.76,681735.48011623
1598659200000,11527.41,11481.9,11573.28,11420.47,489364.01809834
1598745600000,11467.58,11692.8,11710.0,11467.58,479507.46718661
1598832000000,11714.43,11655.0,11773.44,11575.0,705152.91043389
1598918400000,11648.13,11915.67,12048.89,11532.85,994356.62937598
1599004800000,11913.71,11385.77,11947.02,11161.84,1957063.46464914
1599091200000,11382.69,10158.14,11455.74,9976.71,3396771.01113151
1599177600000,10149.12,10459.2,10618.52,9907.49,2599497.48056942
1599264000000,10443.53,10147.46,10560.98,9826.51,3378374.28073069
1599350400000,10170.2,10250.85,10335.04,10002.52,871830.87063406
1599436800000,10249.99,10356.73,10403.75,9875.32,1623190.9800226
1599523200000,10386.73,10120.33,10438.09,9844.19,2687264.72640396
1599609600000,10126.18,10214.95,10348.12,9981.24,652444.9969976
1599696000000,10212.98,10338.7,10475.88,10212.98,888813.46575706
1599782400000,10335.36,10389.64,10398.01,10201.72,475201.63451157
1599868800000,10396.34,10440.68,10478.71,10274.92,505474.68439307
1599955200000,10447.72,10316.74,10576.06,10215.95,833207.60502606
1600041600000,10324.08,10656.2,10754.08,10247.48,983411.29503923
1600128000000,10674.48,10765.22,10926.64,10617.66,937300.89503249
1600214400000,10779.76,10948.61,11089.47,10667.62,748220.64064421
1600300800000,10951.48,10941.2,11044.24,10748.77,968226.7307556
1600387200000,10942.84,10934.34,11036.46,10814.42,656186.55862921
1600473600000,10933.91,11079.87,11181.99,10894.54,611856.84900674
1600560000000,11066.01,10913.29,11075.73,10763.18,780634.07432232
1600646400000,10923.84,10430.45,10987.0,10298.1,965312.02805237
1600732800000,10419.57,10520.66,10573.23,10361.39,508828.33900711
1600819200000,10529.4,10231.48,10533.36,10145.54,1216391.7281348
1600905600000,10242.56,10732.42,10789.58,10209.09,938321.19719786
1600992000000,10736.88,10680.3,10761.38,10525.5,995641.33344438
1601078400000,10686.29,10728.21,10814.86,10650.24,486442.42077453
1601164800000,10738.3,10769.13,10799.34,10596.51,399659.46202661
1601251200000,10782.36,10700.46,10940.96,10644.91,1261310.97182565
1601337600000,10690.79,10841.38,10867.58,10636.31,565011.78583546
1601424000000,10845.75,10772.67,10851.53,10664.15,419222.66870622
1601510400000,10782.79,10621.97,10912.76,10456.66,1538884.96058022
1601596800000,10595.89,10570.64,10660.0,10379.18,1205473.21244338
1601683200000,10570.48,10539.04,10599.24,10497.13,245472.56832575
1601769600000,10532.08,10666.54,10699.07,10523.1,401718.97814315
1601856000000,10661.45,10783.0,10786.07,10619.54,609344.1341093
1601942400000,10796.67,10598.86,10796.67,10528.95,819952.41653629
1602028800000,10599.05,10667.21,10676.29,10548.27,377179.26696446
1602115200000,10667.45,10926.78,10943.29,10541.0,1021688.80729686
1602201600000,10928.95,11057.75,11100.0,10831.05,1040774.92158557
1602288000000,11060.37,11296.19,11475.47,11057.74,1587244.2798397199
1602374400000,11306.83,11377.21,11436.8,11275.24,844160.4352907
1602460800000,11369.31,11534.76,11719.0,11167.04,1541193.95943221
1602547200000,11540.74,11424.77,11553.07,11312.4,1589937.49992038
1602633600000,11422.09,11421.15,11537.37,11287.37,856065.14310958
1602720000000,11422.59,11489.69,11608.99,11257.86,1233849.24484492
1602806400000,11501.56,11315.48,11539.27,11206.51,1079984.25473402
1602892800000,11317.69,11358.66,11404.41,11256.67,399314.26052302
1602979200000,11360.85,11500.57,11503.2,11349.42,752926.66406367
1603065600000,11504.77,11739.23,11815.88,11410.0,1534953.81929232
1603152000000,11753.05,11916.7,12033.02,11685.0,1976794.24387294
1603238400000,11916.19,12785.0,13211.49,10150.0,5566837.56652949
1603324800000,12785.0,12983.94,13180.8,12695.95,2694524.12732947
1603411200000,12974.31,12929.34,13021.75,12730.13,1291129.52249408
1603497600000,12934.27,13106.87,13163.6,12879.02,1082701.70548564
1603584000000,13106.95,13025.11,13344.21,12893.93,1837791.05020123
1603670400000,13032.8,13062.42,13229.63,12772.58,1678597.04884739
1603756800000,13054.78,13634.68,13786.29,13047.35,2215204.2105067
1603843200000,13634.29,13281.6,13853.49,12904.63,2247145.08609421
1603929600000,13267.84,13441.16,13641.89,12980.0,2001257.78010077
1604016000000,13453.21,13559.91,13664.48,13120.56,2229936.74435788
1604102400000,13560.0,13799.01,14091.73,13425.16,2020883.72062259
1604188800000,13779.65,13749.69,13886.42,13629.62,674303.44377374
1604275200000,13758.45,13572.31,13826.8,13201.67,2030909.18167297
1604361600000,13563.01,14013.83,14067.12,13300.0,1817347.30271523
1604448000000,14018.0,14141.89,14247.19,13540.77,2763477.06916139
1604534400000,14147.64,15589.43,15754.48,14097.27,3834599.99221636
1604620800000,15585.47,15569.24,15966.08,15182.77,4074883.5579557302
1604707200000,15569.4,14817.32,15755.88,14366.05,4835744.47976347
1604793600000,14806.61,15479.82,15653.9,14706.58,2124775.36808442
1604880000000,15512.86,15323.85,15839.35,14816.86,3804776.28686673
1604966400000,15331.79,15296.25,15453.12,15079.11,1454738.72916909
1605052800000,15299.1,15695.0,15961.88,15280.6,2093556.43180696
1605139200000,15704.1,16284.38,16337.86,15456.66,3923228.18890369
